World,Generation,Fitness,BaseRate,KinChange,CoopChange,DefectChange,GroupChange,CoopPercent,DefectPercent
0,0,32.4431101533,-0.1797,0.0663,-0.1417,-0.0131,-0.0878,0.122,0.878
0,1,31.1100509186,-0.193445119524,-0.0712072340861,-0.20509046547,-0.114243116935,-0.0864523228309,0.092,0.908
0,2,28.4025358538,-0.299066599429,-0.00326011515484,-0.245091091859,-0.124264535906,-0.0741250256654,0.014,0.986
0,3,27.9512067671,-0.38618484136,0.0745634239383,-0.197198993625,-0.160016761135,-0.121966653935,0.024,0.976
0,4,27.0033018272,-0.448159851777,0.124973587481,-0.289020492696,-0.126316460265,-0.0728866110251,0.004,0.996
0,5,27.0392567839,-0.495377015386,0.196177901877,-0.35961044387,-0.0974687145812,-0.070933856035,0.0,1.0
0,6,26.401120304,-0.547057361818,0.20975940487,-0.393836190462,-0.0569483002716,-0.0432130139372,0.002,0.998
0,7,26.5276930373,-0.523293959841,0.144185722337,-0.367073040099,-0.0436695707398,-0.132455655477,0.0,1.0
0,8,26.1828634107,-0.552449641197,0.231697310021,-0.399065538678,-0.125599335173,-0.0595404107657,0.0,1.0
0,9,26.0155671635,-0.586411110221,0.167598539021,-0.269046404191,-0.26911204591,-0.0266969148773,0.0,1.0
0,10,25.9827019851,-0.618108870517,0.186155157907,-0.201350275447,-0.230388366475,-0.0204883234525,0.0,1.0
0,11,25.9028762207,-0.630016753944,0.133177813795,-0.058297592718,-0.230434303011,-0.0658622617861,0.0,1.0
0,12,25.7593111672,-0.67844183487,0.171680769466,-0.0320418498409,-0.204988953694,-0.094958397563,0.0,1.0
0,13,25.5768270396,-0.702435248476,0.232467040295,0.00373365954743,-0.167506082892,-0.116839134293,0.0,1.0
0,14,25.5787216758,-0.71661641331,0.143513575228,-0.103841292937,-0.102111040586,-0.119509792949,0.0,1.0
0,15,25.5859585581,-0.740926750629,0.121230507332,-0.0259786198686,-0.160704199588,-0.0792126285534,0.0,1.0
0,16,25.4113755541,-0.773579486096,0.221867283467,0.0466209084058,-0.284977170948,0.0362753869001,0.0,1.0
0,17,25.5039713207,-0.761432158848,0.334872970055,0.0327317782293,-0.341783013387,0.0608195837032,0.0,1.0
0,18,25.3638938551,-0.813909680829,0.306522849332,0.0895484372058,-0.311294465426,0.0282998411891,0.0,1.0
0,19,25.3737303931,-0.79231849391,0.33355587391,0.045887312725,-0.307598191924,0.013812126122,0.0,1.0
0,20,25.4131520263,-0.787342156294,0.276431269751,0.00664812827384,-0.293816356736,-0.0241497974659,0.0,1.0
0,21,25.3001290245,-0.835019685728,0.24015929456,0.134882562633,-0.300976292556,0.0105414196805,0.0,1.0
0,22,25.2712143619,-0.852925091245,0.23532243583,0.167513291122,-0.275744980921,-0.0130610675406,0.0,1.0
0,23,25.2451621233,-0.840419144768,0.160541657051,0.132478296402,-0.252706989237,-0.0331520777081,0.0,1.0
0,24,25.2715998317,-0.841980963214,0.147861003998,0.100675547892,-0.225658209687,-0.0849948302514,0.0,1.0
0,25,25.2692972976,-0.840789710543,0.135168663542,0.151368775195,-0.230549460412,-0.061082876211,0.0,1.0
0,26,25.2805325361,-0.852040874313,0.226457760904,0.271956990462,-0.257126799044,-0.0451451486834,0.0,1.0
0,27,25.2901760893,-0.842224692425,0.249626007371,0.236951622216,-0.254362293293,-0.0439232440669,0.0,1.0
0,28,25.2890295619,-0.825836775552,0.228768008165,0.235278133633,-0.202068578562,-0.128241800907,0.0,1.0
0,29,25.2375386552,-0.852658164992,0.160109283562,0.269776562693,-0.210775907764,-0.120430233964,0.0,1.0
0,30,25.2262653221,-0.849601940596,0.131655112743,0.315845149582,-0.180354535998,-0.149904953221,0.0,1.0
