World,Generation,Fitness,BaseRate,KinChange,CoopChange,DefectChange,GroupChange
1,12,147.8,-0.245,0.0353,-0.0406,-0.047,-0.2412
1,13,148.35,-0.2274,0.0349,-0.1435,-0.0241,-0.1969
1,14,147.61,-0.2199,0.1003,-0.185,-0.0781,-0.1919
1,15,140.72,-0.2557,-0.0113,-0.1609,0.0006,-0.2432
1,16,136.23,-0.2909,-0.0385,-0.1964,0.0133,-0.2789
1,17,136.65,-0.2474,-0.0615,-0.1886,-0.053,-0.2895
1,18,148.98,-0.1781,0.0911,-0.1058,0.0395,-0.3001
1,19,146.44,-0.1901,0.1798,-0.1245,-0.0045,-0.2442
1,20,147.2,-0.2116,0.1954,-0.1322,-0.0667,-0.2386
1,21,146.58,-0.2093,0.0907,-0.1151,-0.2166,-0.2625
1,22,148.88,-0.195,0.0168,-0.0716,-0.1904,-0.2755
1,23,150.84,-0.1649,-0.0003,-0.0304,-0.1756,-0.2619
1,24,150.09,-0.1917,0.0099,-0.1106,-0.1137,-0.2268
1,25,138.9,-0.2856,0.0039,-0.1149,-0.1832,-0.2661
1,26,135.41,-0.3054,0.0401,-0.1798,-0.2446,-0.3001
1,27,136.31,-0.2923,0.0078,-0.1214,-0.1164,-0.2956
1,28,131.86,-0.3699,-0.0104,-0.0248,-0.1324,-0.303
1,29,132.51,-0.3372,-0.0079,-0.0822,-0.0853,-0.321
1,30,132.89,-0.415,0.003,-0.0667,-0.0308,-0.2762
1,31,143.64,-0.2903,-0.028,-0.1074,-0.0537,-0.3333
1,32,137.16,-0.3784,-0.0639,-0.2375,-0.104,-0.2547
1,33,144.22,-0.3331,-0.0184,-0.0664,-0.0755,-0.2641
1,34,137.13,-0.4854,0.0053,-0.0097,-0.0936,-0.2169
1,35,136.33,-0.4706,-0.0063,-0.0258,-0.1882,-0.26
1,36,134.47,-0.5175,0.0205,0.0013,-0.221,-0.1998
1,37,135.69,-0.5216,0.0532,0.1175,-0.2288,-0.1574
1,38,140.48,-0.5521,0.1419,0.2065,-0.2163,-0.0984
1,39,140.6,-0.519,0.0975,0.1618,-0.2019,-0.1919
1,40,134.98,-0.4722,0.0598,0.1001,-0.175,-0.3309
1,41,125.13,-0.4888,0.0247,0.147,-0.1271,-0.401
1,42,135.61,-0.3766,0.0409,0.0911,-0.0805,-0.3696
1,43,135.55,-0.484,0.097,0.0681,-0.0393,-0.2818
1,44,131.08,-0.539,0.0549,0.1633,-0.0722,-0.2373
1,45,136.89,-0.429,0.0637,0.1566,-0.0196,-0.2811
1,46,135.13,-0.4045,-0.0051,0.1289,0.0649,-0.3141
1,47,139.08,-0.3871,0.0351,0.0576,0.1113,-0.3087
1,48,137.31,-0.3814,-0.0724,0.0076,0.0404,-0.266
1,49,127.7,-0.4471,-0.1039,-0.1136,0.0357,-0.3279
1,50,131.26,-0.451,-0.0193,-0.0698,0.0097,-0.2387
1,51,133.48,-0.4941,0.0312,-0.0697,0.0011,-0.1686
1,52,122.21,-0.5089,-0.0595,-0.0645,-0.0584,-0.255
1,53,129.57,-0.4911,-0.0735,-0.0105,-0.0566,-0.2138
1,54,129.34,-0.4911,-0.059,-0.0918,-0.0388,-0.1917
