World,Generation,Fitness,BaseRate,KinChange,CoopChange,DefectChange,GroupChange
0,0,49.62,-0.1797,0.0663,-0.1417,-0.0131,-0.0878,0.0957,0.4043
0,1,49.92,-0.453385565697,0.0880759169418,-0.156271895116,0.0439342945017,-0.141733323685,0.0382,0.4618
0,2,50.0,-0.528914656932,0.0549949793761,-0.159145446201,0.0948272166496,-0.250148644744,0.0174,0.4826
0,3,50.0,-0.585794632702,0.0617694101943,-0.123501989795,0.156962575249,-0.232826619625,0.0077,0.4923
0,4,50.0,-0.625239536554,0.0533683619522,-0.178820432079,0.264463855147,-0.263315252869,0.0086,0.4914
0,5,50.0,-0.580791812526,0.0487156140894,-0.235570063297,0.293768420106,-0.305141132086,0.0095,0.4905
0,6,50.0,-0.564165971767,0.00518825948979,-0.234376629594,0.297400101901,-0.306986559374,0.0069,0.4931
0,7,50.0,-0.558224078863,0.0616903674706,-0.229209784775,0.294419747566,-0.307732279283,0.0071,0.4929
0,8,50.0,-0.618099463702,0.00173173934001,-0.241080459097,0.332207066308,-0.35465349779,0.0035,0.4965
0,9,50.0,-0.62782595892,-0.0397647832939,-0.27485520315,0.348364677149,-0.416022661062,0.0026,0.4974
0,10,50.0,-0.657410214069,0.0420775483681,-0.260941667911,0.37371901471,-0.443099906654,0.0043,0.4957
0,11,49.98,-0.644751549465,0.0535377461857,-0.224712551133,0.266521254528,-0.418230487628,0.0044,0.4956
0,12,50.0,-0.656245006595,0.031823227659,-0.290149501205,0.314977531158,-0.460897093246,0.0023,0.4977
0,13,50.0,-0.651639382999,0.0589854741386,-0.335284889812,0.359165541688,-0.456588426641,0.0029,0.4971
0,14,50.0,-0.679372048446,0.0421384249459,-0.292635734423,0.4738296478,-0.530949692457,0.0036,0.4964
0,15,50.0,-0.676949786373,0.0410762653965,-0.342923343259,0.425924097332,-0.529313585886,0.0016,0.4984
0,16,50.0,-0.672911529086,0.0511787113,-0.313187444784,0.498373375241,-0.524131165104,0.0013,0.4987
0,17,50.0,-0.686877803007,0.00233495621171,-0.283719134366,0.45457394757,-0.546237086026,0.0009,0.4991
0,18,50.0,-0.685688241286,0.0734819653677,-0.165528574973,0.466849991374,-0.527215111136,0.0012,0.4988
0,19,50.0,-0.661489582614,0.0440239984154,-0.135719637721,0.362102331765,-0.516639949129,0.0004,0.4996
0,20,50.0,-0.643762014061,-0.0271797652682,-0.0809815293514,0.258818892782,-0.471724138863,0.0007,0.4993
0,21,50.0,-0.638215656908,0.0542123912659,-0.10133647245,0.328298627133,-0.455714673765,0.0017,0.4983
0,22,50.0,-0.628317168562,0.0867392895908,0.0043645171844,0.248588405156,-0.490866104527,0.0014,0.4986
0,23,50.0,-0.652682485818,0.0982982092646,0.00539848954045,0.323756610309,-0.515480448998,0.0009,0.4991
0,24,50.0,-0.657564406224,0.0452373251025,0.0707349237149,0.276424431313,-0.488852914677,0.0011,0.4989
0,25,50.0,-0.63233151496,0.0454497583226,0.0182797085694,0.330242584534,-0.490523175216,0.001,0.499
0,26,50.0,-0.650702440036,0.0853590696907,0.041661744792,0.372500385401,-0.509818010302,0.0006,0.4994
0,27,50.0,-0.693335208109,0.115222318495,0.0667532732533,0.462050493716,-0.549897012834,0.0002,0.4998
0,28,50.0,-0.688763497952,0.0794702347115,0.0724256958774,0.449228346527,-0.547340960096,0.0002,0.4998
0,29,50.0,-0.693811084192,0.0777849579975,-0.0192166435314,0.512723742715,-0.574583753729,0.0,0.5
0,30,50.0,-0.694048211413,0.0853635585772,-0.069011726848,0.486402793941,-0.57949494128,0.0003,0.4997
0,31,50.0,-0.690896647586,0.0867185519107,-0.0379822965208,0.522830418194,-0.551458311599,0.0,0.5
0,32,50.0,-0.71057061215,0.069732118648,0.014505644276,0.48047990648,-0.571453272977,0.0,0.5
0,33,50.0,-0.721132900354,0.0378783968119,0.0386354418341,0.496941941022,-0.587467340317,0.0,0.5
0,34,50.0,-0.71622418853,0.00788862834443,-0.0449839165483,0.528952228889,-0.567887945317,0.0,0.5
0,35,50.0,-0.725997963055,0.0313492892962,-0.111125106771,0.58629041344,-0.553982027533,0.0,0.5
0,36,50.0,-0.749949714463,0.00358517712876,-0.134000949207,0.572899927575,-0.582714404125,0.0,0.5
0,37,50.0,-0.772786281179,0.0181601139164,-0.173793346835,0.581533605744,-0.634237514111,0.0,0.5
0,38,50.0,-0.773960876031,0.0296708142687,-0.217166684485,0.622176174455,-0.58520793002,0.0,0.5
0,39,50.0,-0.76711676532,0.06751859522,-0.202959021618,0.633285387062,-0.557017898763,0.0016,0.4984
0,40,50.0,-0.765790689122,0.0807486717979,-0.219212446188,0.653884720368,-0.564521857602,0.0001,0.4999
0,41,50.0,-0.75480033349,-0.0326471989042,-0.341434252501,0.66787410351,-0.575584629317,0.0004,0.4996
0,42,50.0,-0.743852070168,-0.00545676175887,-0.343386315429,0.690281726036,-0.564980455899,0.0,0.5
0,43,50.0,-0.750816374514,-0.0532818864152,-0.430423231544,0.711547060627,-0.586113899407,0.0001,0.4999
0,44,50.0,-0.749466621824,-0.0949838588935,-0.471580258993,0.710244371964,-0.601760040172,0.0,0.5
0,45,50.0,-0.771493719768,-0.0719979568856,-0.418173264357,0.676730034783,-0.669587139195,0.0,0.5
0,46,50.0,-0.796272240578,-0.066478154656,-0.39997543231,0.642862753949,-0.712911628215,0.0,0.5
0,47,50.0,-0.796665869038,-0.0858870213979,-0.42845470794,0.639541944689,-0.7273461736,0.0,0.5
0,48,50.0,-0.802439447817,-0.105531460808,-0.457339434193,0.643728127612,-0.726282977538,0.0,0.5
