World,Generation,Fitness,BaseRate,KinChange,CoopChange,DefectChange,GroupChange
0,75,142.43,-0.319,-0.3527,-0.0478,-0.1045,-0.1218
0,76,137.18,-0.2836,-0.4648,-0.0745,-0.1116,-0.0928
0,77,128.5,-0.3072,-0.4505,-0.039,-0.2489,-0.1627
0,78,135.84,-0.2155,-0.4711,-0.0194,-0.2745,-0.0862
0,79,133.98,-0.1583,-0.4256,0.0246,-0.3767,-0.0968
0,80,143.18,-0.1951,-0.289,-0.1093,-0.4195,-0.0535
0,81,139.38,-0.1621,-0.3033,-0.149,-0.4507,-0.0808
0,82,135.55,-0.1675,-0.3086,-0.147,-0.4545,-0.0521
0,83,142.94,-0.1448,-0.25,-0.115,-0.453,-0.0305
0,84,139.52,-0.1948,-0.2292,-0.2243,-0.4928,-0.0553
0,85,131.75,-0.1752,-0.1969,-0.1634,-0.4815,-0.1609
0,86,126.91,-0.2231,-0.218,-0.1674,-0.4333,-0.2127
0,87,126.59,-0.2536,-0.1861,-0.1912,-0.4489,-0.2414
0,88,127.16,-0.279,-0.1141,-0.2488,-0.4606,-0.2232
0,89,137.19,-0.1775,-0.1357,-0.1974,-0.3888,-0.2214
0,90,137.43,-0.0545,-0.1202,-0.2182,-0.4762,-0.1868
0,91,145.53,-0.0577,-0.1588,-0.1815,-0.3908,-0.1503
0,92,145.91,-0.097,-0.0943,-0.2426,-0.3026,-0.1113
0,93,142.45,-0.1783,-0.091,-0.1622,-0.2771,-0.1645
0,94,151.87,-0.0125,-0.0549,-0.2292,-0.3266,-0.1082
0,95,155.99,0.063,-0.1248,-0.1962,-0.2819,-0.0862
0,96,161.19,-0.0163,-0.1193,-0.1037,-0.2221,-0.0911
0,97,148.68,-0.0391,-0.1625,-0.1389,-0.2259,-0.1706
0,98,145.07,-0.0214,-0.1468,-0.0944,-0.2494,-0.1827
0,99,143.89,-0.0829,-0.1534,-0.1097,-0.1542,-0.2434
1,0,201.49,0.0765,-0.0843,-0.0529,-0.0021,0.0025
1,1,186.73,0.0425,-0.091,-0.0509,-0.0355,-0.093
1,2,196.38,0.0752,-0.0251,-0.0769,0.0162,-0.0552
1,3,203.15,-0.0462,-0.0311,-0.0926,-0.0056,0.0801
