World,Generation,Fitness,BaseRate,KinChange,CoopChange,DefectChange,GroupChange
0,0,25.0,-0.1797,0.0663,-0.1417,-0.0878,-0.0131
0,1,25.0,-0.250248117667,0.0592316119443,-0.0978169081276,-0.232752232871,0.0371420767075
0,2,25.0,-0.336601251436,0.0428692578296,-0.146690910421,-0.290215659303,-0.0412578161764
0,3,25.0,-0.39876958286,0.0599947767048,-0.133882445975,-0.28072601827,0.00439677557852
0,4,25.0,-0.413583921928,0.0190885862082,-0.169782480032,-0.38512651394,0.0129436772659
0,5,25.0,-0.4742533712,0.122032076387,-0.197096085774,-0.27331393063,-0.0111311175826
0,6,25.0,-0.452920989162,0.186490693241,-0.146528839052,-0.337700317713,0.010154217542
0,7,25.0,-0.420834268174,0.272239540207,-0.19522883564,-0.349125805351,-0.0174396381742
0,8,25.0,-0.416127103595,0.229485218246,-0.28801544749,-0.392305808847,-0.0187966992913
0,9,25.0,-0.417783717831,0.25497377762,-0.24590281044,-0.501905886536,-0.0542210715524
0,10,25.0,-0.392592245344,0.236489551931,-0.254363449997,-0.557767426156,-0.0801536031521
0,11,25.0,-0.411865203276,0.246285898745,-0.174368887011,-0.604847621984,-0.0472060312433
0,12,25.0,-0.386268046142,0.23253629392,-0.185835015616,-0.617235221409,-0.0661701372538
0,13,25.0,-0.368686265629,0.308763502018,-0.216953098643,-0.621572963703,-0.112146303174
0,14,25.0,-0.32560247599,0.294454623465,-0.19815103863,-0.616561497377,-0.164701324852
0,15,25.0,-0.307038109526,0.270555922825,-0.144912794005,-0.64312807178,-0.155523210358
0,16,25.0,-0.291697777277,0.276377720352,-0.135794815742,-0.68590152057,-0.162582001174
0,17,25.0,-0.265433243641,0.160607623107,-0.121580502569,-0.707834194519,-0.201607176409
0,18,25.0,-0.216278013393,0.113913053759,-0.148307565512,-0.694480456964,-0.278865065885
0,19,25.0,-0.276289466752,0.205056455249,-0.161578635968,-0.734092807215,-0.280407574362
0,20,25.0,-0.291396716901,0.158179121029,-0.119729211764,-0.734434331258,-0.267289663344
0,21,25.0,-0.292874788828,0.137071535578,-0.096745113714,-0.728256517188,-0.235694637475
0,22,25.0,-0.261530087888,0.10034492853,-0.177936631139,-0.693877897747,-0.316002314858
0,23,25.0,-0.286207077319,0.17271264505,-0.208555466528,-0.705785358664,-0.306035360063
0,24,25.0,-0.261408831638,0.158347718309,-0.256287839739,-0.699679145249,-0.348216314966
0,25,25.0,-0.250296050518,0.147892731736,-0.252107446305,-0.690497002131,-0.335627094542
0,26,25.0,-0.271443392776,0.121079912282,-0.240700814511,-0.69710545601,-0.335826964514
0,27,25.0,-0.275336858309,0.1560935148,-0.250577200176,-0.724748511661,-0.344089933143
0,28,25.0,-0.292532761922,0.12250259455,-0.230249983947,-0.749172864272,-0.33139336448
0,29,25.0,-0.294073257567,0.0696680582751,-0.222465222893,-0.74057698403,-0.336133464864
0,30,25.0,-0.327739049277,0.181234754182,-0.227857374551,-0.750661207015,-0.340244768554
0,31,25.0,-0.330997040502,0.174656138973,-0.212619579027,-0.768371648746,-0.317904485168
0,32,25.0,-0.304972531059,0.161906958023,-0.233301302927,-0.757678656294,-0.32636029669
0,33,25.0,-0.30062574336,0.0776055605729,-0.253882810714,-0.746503858355,-0.366634874104
0,34,25.0,-0.292058535309,0.0815334320404,-0.255183238327,-0.744622493297,-0.342658007434
0,35,25.0,-0.300443292917,0.0691124127018,-0.243669359906,-0.755899347446,-0.313008736141
0,36,25.0,-0.30162643358,0.121215100017,-0.230455748029,-0.782539849966,-0.283487336949
0,37,25.0,-0.299631801,0.0768495368714,-0.201696426076,-0.781839938843,-0.241853848274
0,38,25.0,-0.308227313881,0.0193269371539,-0.195460498621,-0.778572588829,-0.24042428728
0,39,25.0,-0.29924021894,0.0482140594289,-0.205179389369,-0.783672953,-0.263401845237
0,40,25.0,-0.285534523654,0.0932836452436,-0.234999454764,-0.783868020393,-0.300567246421
0,41,25.0,-0.274570118398,0.105144273945,-0.224354191295,-0.781704359799,-0.281096671874
0,42,25.0,-0.269861808262,0.0943414217824,-0.214273794765,-0.766503475178,-0.298295020881
0,43,25.0,-0.256211089743,0.155789566708,-0.188608650621,-0.774314447829,-0.241402365013
0,44,25.0,-0.262965217946,0.076380474584,-0.157703654783,-0.771228584646,-0.218054620079
0,45,25.0,-0.265954018359,0.0299195368654,-0.107013495411,-0.795908048739,-0.170187839744
0,46,25.0,-0.274324966739,-0.0149910958409,-0.0919286434249,-0.795767946118,-0.157127624215
0,47,25.0,-0.27469205123,0.00164173989837,-0.108051256409,-0.799012091045,-0.152489285581
0,48,25.0,-0.259980286507,0.104374346465,-0.136796669642,-0.788390508654,-0.149306864002
0,49,25.0,-0.255553251916,0.172569314337,-0.149451885499,-0.816586963677,-0.125906966248
0,50,25.0,-0.267490444828,0.103043760819,-0.131102763543,-0.803489090643,-0.125158746605
0,51,25.0,-0.245307999594,-0.00629332281159,-0.0991591912562,-0.77926000916,-0.143221231062
0,52,25.0,-0.24321545009,0.0664293085222,-0.122523775579,-0.773282124847,-0.143183597025
0,53,25.0,-0.26676345293,-0.0834023144593,-0.10038260533,-0.774503475103,-0.147984238298
0,54,25.0,-0.270075282307,-0.0981752562504,-0.103826887391,-0.763731386153,-0.144396268307
0,55,25.0,-0.283745196035,-0.107613775269,-0.101916284919,-0.774161407636,-0.136390619217
0,56,25.0,-0.296069119378,-0.196020608514,-0.078124740314,-0.784018902629,-0.127341693714
0,57,25.0,-0.308037762393,-0.170910891382,-0.084599718125,-0.775893629155,-0.102745051358
0,58,25.0,-0.298712888484,-0.136892795625,-0.0921501300387,-0.769258428578,-0.121942381618
0,59,25.0,-0.324580537844,-0.127391738216,-0.0877049163799,-0.761216619838,-0.119979825546
0,60,25.0,-0.305373768767,-0.128037322371,-0.084720027937,-0.763822743386,-0.0995371243537
0,61,25.0,-0.317791681004,-0.0808055017025,-0.0960265795144,-0.768584490203,-0.117617589691
0,62,25.0,-0.304618762199,-0.0110473025428,-0.111610216082,-0.776063301441,-0.116484003147
0,63,25.0,-0.298416017954,-0.05155497322,-0.108567767648,-0.776301402105,-0.113634685568
0,64,25.0,-0.312433478503,-0.0704291762766,-0.115545884425,-0.770442184214,-0.136759432219
0,65,25.0,-0.306849053465,-0.102320221796,-0.0965599927923,-0.767065354102,-0.138152725463
0,66,25.0,-0.310071973747,-0.144615676065,-0.0830601200857,-0.76938964792,-0.142645130148
0,67,25.0,-0.292313590699,-0.132290150919,-0.0973179498525,-0.782933561291,-0.110141374002
0,68,25.0,-0.279559009338,-0.0719256190221,-0.108844406185,-0.794453461907,-0.0868151772361
0,69,25.0,-0.284325325287,-0.0673073922785,-0.127255782795,-0.798800669761,-0.0784015922725
0,70,25.0,-0.279708374731,-0.0282996477077,-0.142075676745,-0.785589508387,-0.0791134607189
0,71,25.0,-0.272126525386,-0.069038149888,-0.150898703672,-0.778222128678,-0.0706554444454
0,72,25.0,-0.268287015947,0.0218002790419,-0.146043802213,-0.780399421413,-0.0619423405386
0,73,25.0,-0.257105046293,0.017383899002,-0.157925303515,-0.788539169135,-0.0582281931262
0,74,25.0,-0.241945048625,0.0231710671806,-0.176113891966,-0.80084717777,-0.0529363565669
0,75,25.0,-0.261505906487,-0.00893702577751,-0.182745248958,-0.785897903347,-0.0621902786252
0,76,25.0,-0.26442810805,0.0344420285575,-0.176900903866,-0.774740431469,-0.0796741539892
0,77,25.0,-0.288268926764,-0.0597731393959,-0.173124367305,-0.773781844735,-0.0577431220392
0,78,25.0,-0.282589960526,-0.0743938600991,-0.173757224799,-0.756211277886,-0.0515044628767
0,79,25.0,-0.269200092152,-0.11187844703,-0.162984486406,-0.74656776013,-0.053344027745
0,80,25.0,-0.251746012938,-0.0220702805761,-0.147257099331,-0.742631965076,-0.0442813005394
0,81,25.0,-0.25501309526,0.0170160833843,-0.170588704243,-0.749872438091,-0.03042394541
0,82,25.0,-0.271651760596,-0.000797518272587,-0.167078908842,-0.734974615192,-0.0223850552808
0,83,25.0,-0.27205194853,0.0108359858621,-0.177307727244,-0.743203161522,-0.0102388065821
0,84,25.0,-0.284896030323,0.0116454201066,-0.185741874884,-0.742502629959,-0.000126326831499
0,85,25.0,-0.290044528767,-0.0234220836478,-0.174462802189,-0.745818675929,-0.00775770162573
0,86,25.0,-0.289775532583,-0.0480943240439,-0.169944279971,-0.737767858602,-0.00194473748965
0,87,25.0,-0.29007850615,-0.0704098249853,-0.167457862677,-0.736614131375,0.00583435614478
0,88,25.0,-0.283576886564,-0.157057736559,-0.176017073403,-0.742087294501,0.0236629240521
0,89,25.0,-0.279363158495,-0.184869828399,-0.167333831385,-0.735402861309,0.0207538562567
0,90,25.0,-0.301376073633,-0.236754754822,-0.154126093451,-0.74119479439,0.0256723338511
0,91,25.0,-0.288544350022,-0.222543528797,-0.159992426506,-0.746194139331,0.0216025296541
0,92,25.0,-0.283461083807,-0.194234671167,-0.151542514573,-0.76313624272,0.0178572447971
0,93,25.0,-0.279499511119,-0.193850386704,-0.150565221789,-0.760307445026,0.028015557206
0,94,25.0,-0.275384478381,-0.152046957378,-0.14158819805,-0.761688140142,0.0297464891075
0,95,25.0,-0.272767271311,-0.195705316133,-0.140134421061,-0.752170614999,0.032718058732
0,96,25.0,-0.29038822223,-0.167837793442,-0.165964314424,-0.747994535405,0.0629900226484
0,97,25.0,-0.282768151538,-0.18478836919,-0.172760168078,-0.748292531501,0.0729708787121
0,98,25.0,-0.268804906728,-0.0864139384315,-0.183318017506,-0.746563461983,0.014007871151
0,99,25.0,-0.281002669232,-0.059923118588,-0.159104078959,-0.74779322035,-0.00191924530983
1,0,25.0,0.0611,-0.1148,0.1162,-0.0913,0.0032
1,1,25.0,-0.129573432167,-0.0990526016272,0.0981480712349,-0.144172122274,0.00850401667281
1,2,25.0,-0.166526223562,-0.0909478989422,0.134329855141,-0.164510085064,0.080138911225
