World,Generation,Fitness,BaseRate,KinChange,CoopChange,DefectChange,GroupChange,CoopPercent,DefectPercent
0,0,45.587872048,-0.1797,0.0663,-0.1417,-0.0131,-0.0878,0.146,0.854
0,1,31.9995362828,-0.424862335025,0.08860206966,-0.138857216215,-0.0129291580807,-0.201691730176,0.02,0.98
0,2,30.1346519433,-0.509036121678,0.0654663534729,-0.173846421129,-0.0161473380833,-0.264203559644,0.0153333333333,0.984666666667
0,3,27.4845775559,-0.535233604064,0.0306923954205,-0.201269704665,-0.0393330677555,-0.350023218302,0.002,0.998
0,4,27.0080286055,-0.572007823317,0.088557307746,-0.169381089242,-0.0470317704577,-0.297290876658,0.002,0.998
0,5,27.5746175835,-0.519601972481,0.0707724530211,-0.225115927612,-0.100777293632,-0.348835708796,0.002,0.998
0,6,26.4953107927,-0.597842446516,-0.0283112990627,-0.0447580441417,-0.118548755862,-0.276484717463,0.0,1.0
0,7,26.5001430195,-0.602215951197,0.00740916405132,-0.0826453396563,-0.0788564026111,-0.296722959952,0.0,1.0
0,8,26.4592367241,-0.622833538163,-0.089579644882,-0.0483060398514,-0.0787732008104,-0.292898228981,0.0,1.0
0,9,26.2878066038,-0.596893256165,-0.0916062428096,-0.00412838636358,-0.127987676476,-0.363137963295,0.0,1.0
0,10,26.1270322981,-0.638439510213,-0.102150421462,0.00784397045449,-0.10473519654,-0.30388306345,0.0,1.0
0,11,25.8028448741,-0.677891183304,-0.0258363245018,0.00325028013631,-0.114381166523,-0.313931168392,0.0,1.0
0,12,25.5718744287,-0.735689012024,-0.102495848585,0.0808389031399,-0.185776407688,-0.259464112713,0.0,1.0
0,13,25.6657290139,-0.741076691532,-0.13096037168,0.108846155634,-0.166864899627,-0.232946678767,0.0,1.0
0,14,25.6196173681,-0.793515770073,-0.137450718185,0.123098451946,-0.177133858373,-0.184938667177,0.0,1.0
0,15,25.4032273618,-0.80344366338,-0.163910821554,0.222413871495,-0.132217775352,-0.227810034533,0.0,1.0
0,16,25.4694853762,-0.800977896945,-0.127417840285,0.173598597945,-0.138319012787,-0.193243421059,0.0,1.0
0,17,25.4614190326,-0.793291877675,-0.0908915592024,0.172749232494,-0.152429736882,-0.183970206089,0.0,1.0
0,18,25.4556904597,-0.771256465222,-0.0394434815179,0.141536759994,-0.172044033691,-0.276348044718,0.0,1.0
0,19,25.6515171941,-0.770433706252,-0.0510167348832,0.125771636035,-0.144208797739,-0.270748077262,0.0,1.0
0,20,25.5065703759,-0.778827124625,-0.0948923967337,0.0942737099623,-0.093708668887,-0.284973622302,0.0,1.0
0,21,25.3914393454,-0.816552231383,-0.105387712665,0.0927187219828,-0.101989482822,-0.223312019782,0.0,1.0
0,22,25.3909796755,-0.834358360404,-0.171384003206,0.159055239368,-0.0684764583359,-0.214881622907,0.0,1.0
0,23,25.3376798523,-0.824733224619,-0.228960794612,0.2212343593,-0.010216273974,-0.246758853162,0.0,1.0
0,24,25.356632619,-0.799460672994,-0.196753684587,0.197569563182,-0.0335803634473,-0.285065566799,0.0,1.0
0,25,25.3684400735,-0.799983078551,-0.261975541574,0.274480855052,-0.0261248900993,-0.296638195048,0.0,1.0
0,26,25.3700781056,-0.809246541448,-0.32495298704,0.24528373518,-0.0174557173083,-0.296180086708,0.000666666666667,0.999333333333
0,27,25.2858546537,-0.822856632977,-0.268068642592,0.190962185965,-0.0219148624579,-0.20604922468,0.0,1.0
0,28,25.2445072142,-0.815906631274,-0.206653215948,0.220498115591,-0.0433303575721,-0.239842402202,0.0,1.0
0,29,25.2981266009,-0.812778852083,-0.254738039695,0.200563549729,-0.102578833583,-0.19808872202,0.0,1.0
0,30,25.2914064847,-0.794784509628,-0.21876823586,0.21806437763,-0.0533214829917,-0.322037888905,0.0,1.0
0,31,25.2786597249,-0.781682947176,-0.165961298808,0.194151506838,-0.0825310712457,-0.315416377533,0.0,1.0
0,32,25.3260001306,-0.770905824158,-0.162571537638,0.181478933873,-0.0824318267228,-0.348792579007,0.0,1.0
0,33,25.3127712757,-0.77492156226,-0.229762994278,0.229870974325,-0.017987724306,-0.360263368341,0.0,1.0
0,34,25.3633611753,-0.771662543925,-0.189645163491,0.177109619482,-0.0790942728047,-0.356900044774,0.0,1.0
0,35,25.2473832127,-0.781588103027,-0.125406295928,0.150602400955,-0.110879205524,-0.364684261465,0.0,1.0
0,36,25.2654999728,-0.777392918134,-0.0944759720607,0.126749843827,-0.0543501919551,-0.402387633946,0.0,1.0
0,37,25.2942250257,-0.775038049529,-0.10723000739,0.138475106406,-0.0986396177742,-0.391949760052,0.0,1.0
0,38,25.2477565957,-0.795934114713,-0.0262700975116,0.0172091607897,-0.0979761609145,-0.359225635018,0.0,1.0
0,39,25.2798889349,-0.799918557799,-0.027505330886,0.0167578783374,-0.0944174888055,-0.349524285903,0.0,1.0
