World,Generation,Fitness,BaseRate,KinChange,CoopChange,DefectChange,GroupChange,CoopPercent,DefectPercent
0,0,31.4090595216,-0.1797,0.0663,-0.1417,-0.0131,-0.0878,0.146,0.854
0,1,27.4614150492,-0.426003927355,0.0259478617159,-0.112011964643,-0.0722168223745,-0.218221070731,0.028,0.972
0,2,26.6366650735,-0.49080572074,0.0232867376539,-0.0245102675267,0.0302223054098,-0.304107406899,0.007,0.993
0,3,26.4354388899,-0.521030149366,0.0978095383463,0.0458109654061,0.104016388435,-0.25280295344,0.001,0.999
0,4,25.5221437092,-0.648624031276,0.10881605877,0.0763241878869,0.149923380576,-0.364401465671,0.0,1.0
0,5,25.5934054312,-0.652531478342,0.0904211813559,0.0398899103643,0.229336926128,-0.462785399469,0.003,0.997
0,6,25.2960182444,-0.666099984962,-0.0127969129283,0.101980818703,0.307328428224,-0.511414399201,0.0,1.0
0,7,25.2889994393,-0.700786562588,0.0757721218546,0.194940631063,0.276983536287,-0.509756204999,0.001,0.999
0,8,25.4313492821,-0.694738987921,0.101517531689,0.145756489458,0.153031496659,-0.444865247531,0.002,0.998
0,9,25.4153249545,-0.71581025866,0.0836638413729,0.171673578413,0.207407742103,-0.497194384319,0.001,0.999
0,10,25.3550471518,-0.7297833043,0.143236936194,0.17362575124,0.28013225771,-0.528625105818,0.002,0.998
0,11,25.1910392092,-0.764822748613,0.149258526666,0.198248186492,0.276670802957,-0.536828466328,0.0,1.0
0,12,25.2060003854,-0.746966677987,0.0585949332792,0.0946417002072,0.297619861091,-0.585947169724,0.0,1.0
0,13,25.2214714483,-0.746165957799,0.0811470956207,0.0916374809742,0.296945379708,-0.58022645414,0.0,1.0
0,14,25.2439345895,-0.774114323894,0.219874706506,0.174389477421,0.14402140962,-0.495509965519,0.0,1.0
0,15,25.1463473786,-0.762177417984,0.0747263850935,0.138192249944,0.214820406247,-0.57388302901,0.0,1.0
0,16,25.1333969941,-0.790341321326,0.0683809234754,0.140466536203,0.216198336932,-0.601781991482,0.0,1.0
0,17,25.1349695773,-0.774005686882,0.121714829371,0.232181266719,0.181472504871,-0.601360337647,0.0,1.0
0,18,25.131532465,-0.744206134331,0.0274518287708,0.209014384988,0.222801221855,-0.673990225963,0.0,1.0
0,19,25.1395955114,-0.769508909638,0.111399624567,0.185543443076,0.146066743114,-0.616760958966,0.0,1.0
0,20,25.1552880703,-0.779170118889,0.0923677287561,0.0402403515992,0.0422573598868,-0.528165629783,0.0,1.0
0,21,25.1673318935,-0.806431540233,0.16726655421,0.0916991114005,0.031293761087,-0.52633651828,0.0,1.0
0,22,25.1456642672,-0.769186475457,0.115364358497,0.184403485679,0.168958537756,-0.647630234469,0.0,1.0
0,23,25.1614301508,-0.804804494436,0.215177176424,0.211815685504,0.213822555538,-0.61788770579,0.0,1.0
0,24,25.1990908853,-0.816007204725,0.313267785908,0.19449207483,0.0448086977726,-0.48645761123,0.0,1.0
0,25,25.1911866147,-0.811482008748,0.285857305615,0.146962387832,0.0332450249045,-0.474701157561,0.0,1.0
0,26,25.2427958178,-0.816347573118,0.344554637287,0.228482696622,0.0707144883884,-0.501302291956,0.0,1.0
0,27,25.229339895,-0.83203915523,0.38098590984,0.211210078678,0.0142411734505,-0.438408172885,0.0,1.0
0,28,25.2206352437,-0.857201563357,0.400328468159,0.131841044919,-0.0277753282636,-0.364768217249,0.0,1.0
0,29,25.2976134434,-0.860608999298,0.416695807054,0.087666177331,-0.100266431652,-0.303404775741,0.0,1.0
0,30,25.2512429064,-0.86375133702,0.378619281348,0.109552679339,0.00159806252723,-0.368351349387,0.0,1.0
0,31,25.2375179201,-0.865388467877,0.388149004588,0.152509529379,0.0432200096716,-0.398733124264,0.0,1.0
0,32,25.1977262617,-0.870871122013,0.396863079473,0.223782714124,0.108871712753,-0.435202640943,0.0,1.0
0,33,25.1830966304,-0.865319264757,0.385105907407,0.233108713985,0.125896949621,-0.432919488598,0.0,1.0
0,34,25.1821291403,-0.868125900919,0.428543288477,0.309724837437,0.181735265926,-0.474264276362,0.0,1.0
0,35,25.1933562518,-0.865127846273,0.398357307301,0.267325328725,0.185134615926,-0.474284143189,0.0,1.0
0,36,25.1968002623,-0.855649948098,0.394883622819,0.314712169254,0.270528512047,-0.531287603044,0.0,1.0
0,37,25.2047978656,-0.860528692304,0.439440714075,0.347724261943,0.246668223687,-0.517286787042,0.0,1.0
0,38,25.2267178221,-0.853128546232,0.410388733368,0.375372971337,0.33442022659,-0.580111229155,0.0,1.0
0,39,25.2287298128,-0.857913272626,0.383669918686,0.358043162802,0.37030854905,-0.598568673521,0.0,1.0
0,40,25.2795013855,-0.870296148586,0.407498237533,0.461681045548,0.465903379867,-0.667260878476,0.0,1.0
0,41,25.281761065,-0.87044946024,0.41131246938,0.462238793892,0.480462575928,-0.670237603966,0.0,1.0
0,42,25.2422802997,-0.87911069471,0.396218686542,0.427650557612,0.441201331082,-0.6551012777,0.0,1.0
0,43,25.203351783,-0.867511286249,0.341224809932,0.335020538922,0.424387736734,-0.642600338995,0.0,1.0
0,44,25.1839404754,-0.877825522354,0.408039315396,0.38438882801,0.357509340895,-0.612026265315,0.0,1.0
0,45,25.1593069318,-0.883193508832,0.366602096874,0.265187624523,0.303197872258,-0.566692830484,0.0,1.0
0,46,25.1988574945,-0.874263407722,0.397198494724,0.314171087512,0.356085098761,-0.605824338303,0.0,1.0
0,47,25.2122744486,-0.888374465553,0.428373211173,0.381604796505,0.366164356057,-0.627708964051,0.0,1.0
