World,Generation,Fitness,BaseRate,KinChange,CoopChange,DefectChange,GroupChange,CoopPercent,DefectPercent
0,0,47.5199065757,-0.1797,0.0663,-0.1417,-0.0131,-0.0878,0.216,0.784
0,1,31.4638076263,-0.463803927355,-0.0168521382841,-0.0891119646435,-0.139616822374,-0.272421070731,0.04,0.96
0,2,28.056803064,-0.535310726646,0.0303750861347,-0.0750888900219,-0.0826875329458,-0.292716920766,0.007,0.993
0,3,27.2664790175,-0.539711445685,0.038367174026,-0.09594724914,-0.0383460375224,-0.371917962623,0.0,1.0
0,4,27.0395965306,-0.548854317372,-0.0343644272843,-0.140820051913,-0.0326959296918,-0.495776714828,0.004,0.996
0,5,26.5921001431,-0.542904091419,-0.0276807490676,-0.149645354345,0.0154607255037,-0.530336488327,0.0,1.0
0,6,27.242252823,-0.512199678732,0.0337592259241,-0.213216611908,0.0920563924616,-0.548751708599,0.004,0.996
0,7,26.9935788542,-0.529006087923,0.0767220214511,-0.166290101618,0.0796465373542,-0.563014604507,0.001,0.999
0,8,27.1403371767,-0.534688805127,0.0902884638184,-0.169675960185,0.0472306082937,-0.563045095433,0.002,0.998
0,9,26.5625757847,-0.526419363611,0.0531336558571,-0.189099584286,-0.0110831872963,-0.640108961211,0.0,1.0
0,10,25.9811465437,-0.528306588456,-0.0295095754826,-0.260725943741,-0.0878412052647,-0.738677057994,0.0,1.0
0,11,26.0259738162,-0.563162934629,-0.0719290075016,-0.123994583828,0.116555172865,-0.762712426959,0.0,1.0
0,12,26.0016059366,-0.550270230152,-0.045948884923,-0.149964662121,0.104542428029,-0.781894508227,0.0,1.0
0,13,25.8616140542,-0.569442939901,-0.0721066402808,-0.0597176839472,0.14799836704,-0.792696098256,0.0,1.0
0,14,25.9763844732,-0.557922499145,-0.0860268935415,-0.0950181058848,0.139421330255,-0.762483240774,0.0,1.0
0,15,25.8044760692,-0.589451421821,-0.13724487613,-0.0786330144144,0.143438128899,-0.787152127193,0.0,1.0
0,16,25.684990239,-0.610892449113,-0.160950093136,-0.0148833443043,0.167939313092,-0.783690793708,0.0,1.0
0,17,25.4850202465,-0.631802840486,-0.181629111627,0.00529523315416,0.216189319017,-0.778900999964,0.0,1.0
0,18,25.5741621442,-0.62143686083,-0.176752658665,0.0114225224369,0.250141458136,-0.78029955524,0.0,1.0
0,19,25.5415595606,-0.612454824202,-0.225332022104,-0.00207833973066,0.265811963625,-0.787130833387,0.0,1.0
0,20,25.6166309202,-0.631896390063,-0.19127501996,0.0746057806642,0.285262776042,-0.749821191116,0.0,1.0
0,21,25.5013061046,-0.641344105869,-0.244814893299,-0.00812970140567,0.211069848221,-0.766605654708,0.0,1.0
0,22,25.600789961,-0.60972327171,-0.225294751502,-0.106191221958,0.204635739842,-0.779561544985,0.0,1.0
0,23,25.54897721,-0.610973984111,-0.229299602796,-0.0660608494178,0.177755165783,-0.772771331128,0.0,1.0
0,24,25.5413196564,-0.612004226366,-0.248354129158,-0.0656217575667,0.184400954975,-0.765335076614,0.0,1.0
0,25,25.5098135864,-0.610688903107,-0.244974675371,-0.093746530268,0.141167318053,-0.763029821287,0.0,1.0
0,26,25.5245476956,-0.622279390976,-0.256810824778,-0.0827537270327,0.1373003442,-0.745034881371,0.0,1.0
